bookID,title,authors,rating,language_code,  num_pages,ratings_count,text_reviews_count,,,,
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,eng,927,30872,1735,,,,
824,The Cobweb,Neal Stephenson/J. Frederick George,3.61,eng,448,2465,137,,,,
826,The Big U,Neal Stephenson,3.25,en-US,308,4657,223,,,,
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,eng,499,71042,2767,,,,
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,eng,640,4731,270,,,,
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,en-US,464,1567,65,,,,
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,eng,438,188100,6612,,,,
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,eng,450,1474,30,,,,
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,eng,381,1929,72,,,,
840,The Design of Everyday Things,Donald A. Norman,4.17,eng,240,18602,1379,,,,
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,eng,272,3702,149,,,,
842,The Psychology of Everyday Things,Donald A. Norman,4.17,eng,257,265,31,,,,
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,en-GB,259,51,7,,,,
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,eng,192,920,76,,,,
865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,eng,197,1631221,55843,,,,
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,eng,192,9013,153,,,,
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,eng,192,16666,299,,,,
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,eng,192,11451,161,,,,
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,eng,192,111091,1427,,,,
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,eng,200,10752,294,,,,
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,en-US,198,251,32,,,,
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,eng,192,14923,419,,,,
880,Pompeii,Robert   Harris,3.82,eng,274,26922,1726,,,,
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,eng,360,1156,68,,,,
890,Of Mice and Men,John Steinbeck,3.87,eng,103,1755253,25554,,,,
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,en-US,464,20529,1592,,,,
902,The Westing Game,Ellen Raskin,4.02,eng,182,142121,8782,,,,
903,The Egypt Game,Zilpha Keatley Snyder,3.83,eng,215,30231,1130,,,,
929,Memoirs of a Geisha,Arthur Golden,4.11,eng,503,280309,3703,,,,
930,Memoirs of a Geisha,Arthur Golden,4.11,eng,434,1301083,19296,,,,
931,Memoirs of a Geisha,Arthur Golden,4.11,en-US,497,2122,256,,,,
932,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,eng,144,145,8,,,,
933,Memoirs of a Geisha,Arthur Golden,4.11,eng,497,4189,462,,,,
935,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,eng,334,1556,158,,,,
941,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,eng,58,9,2,,,,
944,Jungle Love,Margaret Johnson/Philip Prowse,3.41,eng,95,59,7,,,,
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,eng,0,22,4,,,,
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,eng,736,2418736,21303,,,,
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.89,spa,508,196,20,,,,
966,Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,spa,18,65,7,,,,
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,eng,489,1679706,35877,,,,
969,The Da Vinci Code,Dan Brown,3.84,eng,467,1120,105,,,,
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,fre,744,377,16,,,,
975,Deception Point,Dan Brown,3.71,eng,736,4919,410,,,,
977,Deception Point,Dan Brown,3.71,eng,585,3353,183,,,,
980,Deception Point,Dan Brown,3.71,eng,448,61,4,,,,
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,eng,383,456,41,,,,
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,eng,258,61760,2600,,,,
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,eng,320,88897,2334,,,,
1007,Think and Grow Rich,Napoleon Hill,4.18,eng,368,48,9,,,,
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,eng,256,173,14,,,,
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,en-US,288,253,17,,,,
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,en-US,384,12748,948,,,,
1052,The Richest Man in Babylon,George S. Clason,4.26,eng,194,76451,3400,,,,
1053,The Richest Man in Babylon,George S. Clason,4.26,eng,4,86,15,,,,
1059,Shibumi,Trevanian/Gisela Stege,4.21,eng,480,9498,637,,,,
1067,1776,David McCullough,4.07,eng,386,166916,6243,,,,
1068,1776,Peter  Stone/Sherman Edwards,4.22,eng,192,1299,30,,,,
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,eng,284,31,5,,,,
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,eng,418,200744,7656,,,,
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,eng,5,26,2,,,,
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,eng,399,190039,4922,,,,
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,eng,384,811,77,,,,
1103,Snow Flower and the Secret Fan,Lisa See,4.07,eng,269,297533,14935,,,,
1110,The Broker,John Grisham,3.78,eng,422,72361,2334,,,,
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,eng,1344,11208,1237,,,,
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,eng,320,28,1,,,,
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,en-US,201,3877,275,,,,
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,en-US,288,401,63,,,,
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,eng,405,814,51,,,,
1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,en-US,245,228,16,,,,
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,eng,432,39,1,,,,
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,3.15,eng,368,26,8,,,,
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,en-US,68,11178,623,,,,
1169,Monkey Business,Sarah Mlynowski,3.67,eng,392,3379,67,,,,
1171,Liar's Poker,Michael   Lewis,4.15,eng,256,22843,936,,,,
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,eng,214,13,1,,,,
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,eng,64,8,2,,,,
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,eng,256,14103,74,,,,
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,eng,256,40125,217,,,,
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,eng,240,8822,55,,,,
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,eng,256,3697,34,,,,
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,eng,304,1426,16,,,,
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,3.92,eng,287,275,15,,,,
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,eng,320,628745,13034,,,,
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,3.97,spa,250,193,23,,,,
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,en-US,496,98,5,,,,
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.27,eng,338,189,25,,,,
1226,Life of Pi,Yann Martel,3.91,en-US,401,4318,668,,,,
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,3.91,fre,448,177,26,,,,
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,eng,400,102,8,,,,
1241,A Million Little Pieces,James Frey,3.65,eng,515,206011,10821,,,,
1242,A Million Little Pieces of Feces,Python Bonkers,3.56,en-US,256,43,6,,,,
1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,3.41,en-US,191,201,24,,,,
1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,4.05,en-US,458,873,40,,,,
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.14,eng,193,5354,281,,,,
1255,Leadership in Organizations,Gary Yukl,3.68,en-GB,542,55,4,,,,
1265,Leadership,Rudolph W. Giuliani,3.72,eng,397,1820,147,,,,
1274,Men Are from Mars  Women Are from Venus,John Gray,3.55,eng,368,132062,3303,,,,
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,3.62,en-US,368,18,1,,,,
1281,Men Are from Mars  Women Are from Venus,John Gray,3.55,eng,2,43,3,,,,
1290,How to Succeed with Women,Ron  Louis/David Copeland,3.76,en-US,320,82,13,,,,
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,eng,512,184418,4432,,,,
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,eng,468,495,67,,,,
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,eng,317,85094,4155,,,,
1302,Juiced Official Strategy Guide,Doug Walsh,0,eng,112,0,0,,,,
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,4.18,eng,452,60946,3167,,,,
1305,Gates of Fire,Steven Pressfield,4.42,eng,392,21934,1629,,,,
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,4.07,eng,414,16312,175,,,,
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,3.58,en-US,721,146,4,,,,
1315,The Afghan Campaign,Steven Pressfield,3.96,eng,354,3002,198,,,,
1317,Tides of War,Steven Pressfield,3.9,eng,448,3422,157,,,,
1318,Last of the Amazons,Steven Pressfield,3.76,eng,400,2138,125,,,,
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,4,eng,168,53653,4702,,,,
1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,3.78,en-US,176,14,2,,,,
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,3.91,eng,340,85,6,,,,
1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,4.1,en-US,160,226,20,,,,
1327,Phaedrus,Plato/Robin Waterfield,3.92,eng,128,29,6,,,,
1328,Phaedrus,Plato/C.J. Rowe,3.92,eng,176,236,22,,,,
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,4.47,eng,157,14,0,,,,
1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,4.5,eng,125,26,4,,,,
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,4.06,eng,272,154,4,,,,
1342,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,4.35,eng,233,18,1,,,,
1351,Statesman,Plato/C.J. Rowe,3.85,eng,128,28,7,,,,
1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,3.95,en-GB,208,8186,198,,,,
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,eng,716,34727,597,,,,
1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,eng,622,227,18,,,,
1364,The History (Great Minds),Herodotus/Henry Francis Cary,3.99,en-US,613,2,0,,,,
1365,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,3.99,eng,772,271,41,,,,
1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,3.99,en-US,653,143,17,,,,
1367,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,3.99,en-US,464,40,5,,,,
1368,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,3.99,en-US,816,132,10,,,,
1369,The History,Herodotus/Peter Grene,3.99,en-US,710,36,6,,,,
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,3.86,eng,683,288792,3423,,,,
1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,3.86,en-US,574,1058,137,,,,
1374,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,3.86,en-US,588,692,81,,,,
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,4.04,eng,1556,54939,380,,,,
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.86,eng,462,1919,118,,,,
1377,The Iliad,Homer/W.H.D. Rouse,3.86,en-US,312,158,15,,,,
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,3.86,en-US,216,212,18,,,,
1381,The Odyssey,Homer/Robert Fagles/Bernard Knox,3.76,eng,541,760871,6557,,,,
1382,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,3.76,eng,515,1713,179,,,,
1383,The Odyssey,Homer/Richmond Lattimore,3.76,eng,374,1131,78,,,,
1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,eng,324,2543,167,,,,
1387,The Odyssey,Homer/W.H.D. Rouse,3.76,eng,304,262,24,,,,
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,4.35,eng,161,69,6,,,,
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,4.22,mul,607,414,10,,,,
1403,City Eclogue,Ed Roberson,4.13,eng,136,67,7,,,,
1405,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,3.8,eng,180,259,15,,,,
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,eng,272,55,0,,,,
1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.5,eng,1808,578,25,,,,
1419,The Complete Works,William Shakespeare,4.5,eng,1248,62,6,,,,
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,4.02,eng,289,609271,7139,,,,
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,4.44,eng,137,8159,118,,,,
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,3.64,en-US,272,888,92,,,,
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,en-US,212,1204,79,,,,
1426,Warrior of the Light,Paulo Coelho,3.7,en-US,142,22662,945,,,,
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,eng,336,58917,2575,,,,
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,3.57,eng,208,70760,2702,,,,
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,3.62,en-US,256,1415,68,,,,
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,3.7,eng,210,132064,5452,,,,
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.02,eng,148,1658,125,,,,
1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,3.69,en-US,129,65,6,,,,
1438,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,4.02,eng,240,102,16,,,,
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,4.29,eng,450,489,57,,,,
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith,4.32,mul,496,208,7,,,,
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,3.72,eng,172,610,15,,,,
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith,4.35,mul,400,38,0,,,,
1445,The Peloponnesian War,Thucydides/Steven Lattimore,3.9,eng,530,154,21,,,,
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,3.9,eng,554,24,4,,,,
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,4.29,eng,480,35,0,,,,
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,eng,34,2,0,,,,
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,eng,221,4483,56,,,,
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,eng,228,3334,46,,,,
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,4.21,eng,307,560,8,,,,
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,4.4,eng,312,679,85,,,,
1467,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,en-US,432,1464,21,,,,
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,4,eng,255,541,15,,,,
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,4.31,eng,264,790,12,,,,
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,eng,206,9197,120,,,,
1474,Cyclops / Alcestis / Medea,Euripides/David Kovacs,4.23,mul,432,61,4,,,,
1475,Medea,Euripides/Donald J. Mastronarde,3.87,grc,431,201,9,,,,
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,4.14,eng,360,164,8,,,,
1479,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,3.88,eng,160,154,13,,,,
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,3.78,eng,192,9,0,,,,
1486,The Trojan Women and Hippolytus,Euripides,3.63,eng,64,34,4,,,,
1488,The Bacchae of Euripides: A Communion Rite,Wole Soyinka,3.86,eng,128,116,6,,,,
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,4.1,eng,282,158,2,,,,
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,4.26,mul,528,27,5,,,,
1494,Alcestis,Euripides/William Arrowsmith,3.83,eng,142,1950,95,,,,
1495,Suppliant Women / Electra / Heracles,Euripides/David Kovacs,4.47,mul,464,30,4,,,,
1499,Medea,Euripides/Georgia Ann Machemer/Michael   Collier,3.87,eng,116,367,35,,,,
1504,Euripides: Medea,William Allan,4.04,eng,160,23,1,,,,
1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,4.2,eng,69,5,0,,,,
1509,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs,4.03,mul,528,29,2,,,,
1510,Helen / Phoenician Women / Orestes,Euripides/David Kovacs,4.07,mul,605,25,3,,,,
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,4.03,eng,144,12,1,,,,
1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,4.43,eng,672,46,7,,,,
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,4.02,en-US,171,712,53,,,,
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,eng,188,389,26,,,,
1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,4.02,eng,304,77,7,,,,
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,4.02,eng,335,28726,591,,,,
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,4.02,eng,224,303,21,,,,
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.1,eng,160,4303,62,,,,
1525,The Oresteia,Aeschylus/Ted Hughes,4.02,en-US,208,215,25,,,,
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.02,eng,178,12,3,,,,
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,4.1,eng,358,74,7,,,,
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill,4.03,eng,95,31,3,,,,
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford,4.02,eng,127,63,8,,,,
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.1,en-GB,232,12,2,,,,
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead,4.02,eng,151,89,8,,,,
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead,4.1,eng,208,1,0,,,,
